season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,numeric_status
2024,REG,SEA,7,00-0038133,LB,Boye Mafe,Boye,Mafe,,,,Knee,,Full Participation in Practice,2024-10-18 20:36:19+00:00,1.0
2024,REG,SEA,7,00-0038636,RB,Kenny McIntosh,Kenny,McIntosh,,,,Foot,,Full Participation in Practice,2024-10-18 20:37:59+00:00,1.0
2024,REG,SEA,7,00-0039309,DT,Byron Murphy,Byron,Murphy,,,,Hamstring,,Full Participation in Practice,2024-10-18 20:37:42+00:00,1.0
2024,REG,SEA,7,00-0036268,WR,Laviska Shenault,Laviska,Shenault,,,,Back,,Full Participation in Practice,2024-10-18 20:36:19+00:00,1.0
2024,REG,SEA,7,00-0034352,C,Connor Williams,Connor,Williams,,,,Chest,,Full Participation in Practice,2024-10-18 20:36:19+00:00,1.0
2024,REG,SEA,7,00-0031933,DT,Leonard Williams,Leonard,Williams,,,,Knee,,Full Participation in Practice,2024-10-18 20:36:19+00:00,1.0
2024,REG,SEA,7,00-0036885,CB,Tre Brown,Tre,Brown,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-18 19:31:58+00:00,0.0
2024,REG,SEA,7,00-0036653,T,Stone Forsythe,Stone,Forsythe,Hand,,Out,Hand,,Did Not Participate In Practice,2024-10-18 19:31:29+00:00,0.0
2024,REG,SEA,7,00-0037079,CB,Tariq Woolen,Tariq,Woolen,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-18 19:32:21+00:00,0.0
2024,REG,SEA,7,00-0038613,S,Jerrick Reed,Jerrick,Reed,Knee,,Out,Knee,,Full Participation in Practice,2024-10-18 19:33:26+00:00,0.0
2024,REG,SEA,7,00-0035640,WR,DK Metcalf,DK,Metcalf,Knee,,Questionable,,,"
    ",2024-10-20 19:33:24+00:00,0.5
2024,REG,SEA,7,00-0038134,RB,Kenneth Walker,Kenneth,Walker,Illness,,Questionable,,,"
    ",2024-10-19 20:10:02+00:00,0.5
2024,REG,SF,7,00-0033131,DT,Maliek Collins,Maliek,Collins,,,,Left Knee,Right Knee,Full Participation in Practice,2024-10-18 19:15:31+00:00,1.0
2024,REG,SF,7,00-0036266,DT,Jordan Elliott,Jordan,Elliott,,,,Knee,,Full Participation in Practice,2024-10-18 19:15:42+00:00,1.0
2024,REG,SF,7,00-0035020,LB,Demetrius Flannigan-Fowles,Demetrius,Flannigan-Fowles,,,,Calf,,Full Participation in Practice,2024-10-18 19:14:53+00:00,1.0
2024,REG,SF,7,00-0033072,DE,Leonard Floyd,Leonard,Floyd,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-18 19:14:53+00:00,1.0
2024,REG,SF,7,00-0037525,RB,Jordan Mason,Jordan,Mason,,,,Shoulder,,Full Participation in Practice,2024-10-18 19:16:30+00:00,1.0
2024,REG,SF,7,00-0039360,S,Malik Mustapha,Malik,Mustapha,,,,Ankle,,Full Participation in Practice,2024-10-18 19:16:36+00:00,1.0
2024,REG,SF,7,00-0034573,CB,Charvarius Ward,Charvarius,Ward,,,,Knee,,Full Participation in Practice,2024-10-18 19:14:53+00:00,1.0
2024,REG,SF,7,00-0027857,T,Trent Williams,Trent,Williams,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-18 19:14:53+00:00,1.0
2024,REG,SF,7,00-0036261,WR,Brandon Aiyuk,Brandon,Aiyuk,Knee,,Out,,,"
    ",2024-10-20 22:07:18+00:00,0.0
2024,REG,SF,7,00-0036259,WR,Jauan Jennings,Jauan,Jennings,Hip,,Out,Hip,,Did Not Participate In Practice,2024-10-18 19:18:11+00:00,0.0
2024,REG,SF,7,00-0038562,K,Jake Moody,Jake,Moody,Right Ankle,,Out,Right Ankle,,Did Not Participate In Practice,2024-10-18 19:18:26+00:00,0.0
2024,REG,SF,7,00-0035189,K,Matthew Wright,Matthew,Wright,Shoulder,Back,Out,Shoulder,Back,Did Not Participate In Practice,2024-10-18 19:18:56+00:00,0.0
2024,REG,SF,7,00-0035719,WR,Deebo Samuel,Deebo,Samuel,Illness,,Out,Wrist,,Full Participation in Practice,2024-10-20 22:14:45+00:00,0.0
2024,REG,SF,7,00-0039916,WR,Ricky Pearsall,Ricky,Pearsall,Chest,,Questionable,Chest,,Full Participation in Practice,2024-10-18 19:17:40+00:00,0.5
2024,REG,SF,7,00-0035026,DT,Kevin Givens,Kevin,Givens,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-10-18 19:17:40+00:00,0.5
2024,REG,SF,7,00-0038594,CB,Darrell Luter,Darrell,Luter,Pelvis,,Questionable,Pelvis,,Limited Participation in Practice,2024-10-18 19:17:40+00:00,0.5
2024,REG,TB,7,00-0029562,LB,Lavonte David,Lavonte,David,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-19 18:01:45+00:00,1.0
2024,REG,TB,7,00-0030386,DE,William Gholston,William,Gholston,,,,Knee,,Did Not Participate In Practice,2024-10-19 18:02:04+00:00,1.0
2024,REG,TB,7,00-0039905,C,Graham Barton,Graham,Barton,,,,Hamstring,,Full Participation in Practice,2024-10-19 18:01:28+00:00,1.0
2024,REG,TB,7,00-0039902,LB,Chris Braswell,Chris,Braswell,,,,Shoulder,,Full Participation in Practice,2024-10-19 18:00:18+00:00,1.0
2024,REG,TB,7,00-0038820,S,Christian Izien,Christian,Izien,,,,Elbow,Groin,Full Participation in Practice,2024-10-19 18:00:18+00:00,1.0
2024,REG,TB,7,00-0036411,S,Antoine Winfield,Antoine,Winfield,,,,Foot,,Limited Participation in Practice,2024-10-19 18:02:14+00:00,1.0
2024,REG,TB,7,00-0039846,S,Tykee Smith,Tykee,Smith,gameday concussion protocol evaluation,,Out,,,"
    ",2024-10-22 01:50:51+00:00,0.0
2024,REG,TB,7,00-0035699,CB,Jamel Dean,Jamel,Dean,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-19 18:03:05+00:00,0.0
2024,REG,TB,7,00-0039050,TE,Payne Durham,Payne,Durham,Calf,,Out,Calf,,Did Not Participate In Practice,2024-10-19 18:03:11+00:00,0.0
2024,REG,TB,7,00-0039589,WR,Kameron Johnson,Kameron,Johnson,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-19 18:03:56+00:00,0.0
2024,REG,TB,7,00-0038821,WR,Rakim Jarrett,Rakim,Jarrett,Knee,,Out,Knee,,Full Participation in Practice,2024-10-19 18:03:47+00:00,0.0
2024,REG,TB,7,00-0031408,WR,Mike Evans,Mike,Evans,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2024-10-22 01:14:15+00:00,0.0
2024,REG,TB,7,00-0034773,DT,Vita Vea,Vita,Vea,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2024-10-19 18:02:40+00:00,0.5
2024,REG,TB,7,00-0036855,DE,Earnest Brown,Earnest,Brown,Ribs,,Questionable,Ribs,,Full Participation in Practice,2024-10-19 18:02:40+00:00,0.5
2024,REG,TB,7,00-0039052,WR,Trey Palmer,Trey,Palmer,Concussion,,Questionable,Concussion,,Full Participation in Practice,2024-10-19 18:02:40+00:00,0.5
2024,REG,TB,7,00-0037256,RB,Rachaad White,Rachaad,White,Foot,,Questionable,Foot,,Full Participation in Practice,2024-10-19 18:02:40+00:00,0.5
2024,REG,TEN,7,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-18 18:39:34+00:00,1.0
2024,REG,TEN,7,00-0036994,LB,Ernest Jones,Ernest,Jones,,,,Illness,,Full Participation in Practice,2024-10-18 18:40:46+00:00,1.0
2024,REG,TEN,7,00-0035643,DT,Jeffery Simmons,Jeffery,Simmons,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-18 18:39:34+00:00,1.0
2024,REG,TEN,7,00-0039886,DT,T'Vondre Sweat,T'Vondre,Sweat,,,,Knee,,Full Participation in Practice,2024-10-18 18:40:14+00:00,1.0
2024,REG,TEN,7,00-0037742,WR,Treylon Burks,Treylon,Burks,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-18 18:58:03+00:00,0.0
2024,REG,TEN,7,00-0038985,DT,Keondre Coburn,Keondre,Coburn,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-18 18:58:11+00:00,0.0
2024,REG,TEN,7,00-0039032,RB,Tyjae Spears,Tyjae,Spears,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-18 18:58:47+00:00,0.0
2024,REG,TEN,7,00-0039858,LB,Cedric Gray,Cedric,Gray,Shoulder,,Out,Shoulder,,Full Participation in Practice,2024-10-18 18:58:17+00:00,0.0
2024,REG,TEN,7,00-0038607,T,Jaelyn Duncan,Jaelyn,Duncan,Hamstring,,Questionable,,,"
    ",2024-10-20 17:18:16+00:00,0.5
2024,REG,TEN,7,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,Quadricep,,Questionable,Quadricep,,Did Not Participate In Practice,2024-10-18 18:57:52+00:00,0.5
2024,REG,TEN,7,00-0036441,LB,Kenneth Murray,Kenneth,Murray,Shoulder,,Questionable,Not injury related - resting player,,Full Participation in Practice,2024-10-20 19:31:31+00:00,0.5
2024,REG,TEN,7,00-0039152,QB,Will Levis,Will,Levis,Right Shoulder,,Questionable,Right Shoulder,,Limited Participation in Practice,2024-10-18 18:57:52+00:00,0.5
2024,REG,WAS,7,00-0030061,TE,Zach Ertz,Zach,Ertz,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-16 19:20:30+00:00,1.0
2024,REG,WAS,7,00-0029255,LB,Bobby Wagner,Bobby,Wagner,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-17 19:54:39+00:00,1.0
2024,REG,WAS,7,00-0035149,G,Nick Allegretti,Nick,Allegretti,,,,Ankle,,Full Participation in Practice,2024-10-18 19:03:52+00:00,1.0
2024,REG,WAS,7,00-0036376,C,Tyler Biadasz,Tyler,Biadasz,,,,Thumb,,Full Participation in Practice,2024-10-18 19:03:46+00:00,1.0
2024,REG,WAS,7,00-0033591,WR,Noah Brown,Noah,Brown,,,,Groin,,Full Participation in Practice,2024-10-18 19:03:02+00:00,1.0
2024,REG,WAS,7,00-0038100,S,Percy Butler,Percy,Butler,,,,Groin,,Full Participation in Practice,2024-10-18 19:03:02+00:00,1.0
2024,REG,WAS,7,00-0039151,CB,Emmanuel Forbes,Emmanuel,Forbes,,,,Thumb,,Full Participation in Practice,2024-10-18 19:03:02+00:00,1.0
2024,REG,WAS,7,00-0034302,LB,Frankie Luvu,Frankie,Luvu,,,,Toe,,Full Participation in Practice,2024-10-18 19:03:39+00:00,1.0
2024,REG,WAS,7,00-0039149,S,Quan Martin,Quan,Martin,,,,Neck,,Full Participation in Practice,2024-10-18 19:03:57+00:00,1.0
2024,REG,WAS,7,00-0034333,DT,Daron Payne,Daron,Payne,,,,Knee,,Full Participation in Practice,2024-10-18 19:03:02+00:00,1.0
2024,REG,WAS,7,00-0035659,WR,Terry McLaurin,Terry,McLaurin,,,,Not injury related - resting player,,Limited Participation in Practice,2024-10-16 19:22:33+00:00,1.0
2024,REG,WAS,7,00-0039913,T,Brandon Coleman,Brandon,Coleman,gameday concussion protocol evaluation,,Out,,,"
    ",2024-10-20 21:44:39+00:00,0.0
2024,REG,WAS,7,00-0039910,QB,Jayden Daniels,Jayden,Daniels,Rib,,Out,,,"
    ",2024-10-20 21:44:15+00:00,0.0
2024,REG,WAS,7,00-0034373,DE,Dorance Armstrong,Dorance,Armstrong,Rib,,Out,Rib,,Did Not Participate In Practice,2024-10-18 19:41:49+00:00,0.0
2024,REG,WAS,7,00-0039681,S,Tyler Owens,Tyler,Owens,Shin,,Out,Shin,,Did Not Participate In Practice,2024-10-18 19:42:04+00:00,0.0
2024,REG,WAS,7,00-0039368,LB,Jordan Magee,Jordan,Magee,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-18 19:42:48+00:00,0.5
2024,REG,WAS,7,00-0035692,DE,Clelin Ferrell,Clelin,Ferrell,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-18 19:42:20+00:00,0.5
2024,REG,WAS,7,00-0037746,RB,Brian Robinson,Brian,Robinson,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-18 19:42:34+00:00,0.5
2024,REG,ARI,8,00-0034473,LB,Dennis Gardeck,Dennis,Gardeck,,,,Lips,,Did Not Participate In Practice,2024-10-24 20:43:44+00:00,1.0
2024,REG,ARI,8,00-0039808,G,Isaiah Adams,Isaiah,Adams,,,,Thumb,,Full Participation in Practice,2024-10-25 19:09:25+00:00,1.0
2024,REG,ARI,8,00-0039849,WR,Marvin Harrison,Marvin,Harrison,,,,Neck,,Full Participation in Practice,2024-10-25 19:10:53+00:00,1.0
2024,REG,ARI,8,00-0039382,T,Christian Jones,Christian,Jones,,,,Not injury related - personal matter,,Full Participation in Practice,2024-10-24 20:44:09+00:00,1.0
2024,REG,ARI,8,00-0039807,CB,Max Melton,Max,Melton,,,,Neck,,Full Participation in Practice,2024-10-25 19:09:59+00:00,1.0
2024,REG,ARI,8,00-0038600,LB,Owen Pappoe,Owen,Pappoe,,,,Hips,,Full Participation in Practice,2024-10-25 19:10:06+00:00,1.0
2024,REG,ARI,8,00-0036568,DT,Roy Lopez,Roy,Lopez,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-25 19:12:21+00:00,0.0
2024,REG,ARI,8,00-0035239,CB,Sean Murphy-Bunting,Sean,Murphy-Bunting,Neck,,Out,Neck,,Did Not Participate In Practice,2024-10-25 19:12:27+00:00,0.0
2024,REG,ARI,8,00-0039854,DT,Darius Robinson,Darius,Robinson,Not injury related - personal matter,Calf,Out,Not injury related - personal matter,Calf,Did Not Participate In Practice,2024-10-25 19:12:35+00:00,0.0
2024,REG,ARI,8,00-0036695,DT,Naquan Jones,Naquan,Jones,Thigh,,Questionable,,,"
    ",2024-10-27 19:21:09+00:00,0.5
2024,REG,ARI,8,00-0029316,T,Kelvin Beachum,Kelvin,Beachum,Groin,,Questionable,Groin,,Full Participation in Practice,2024-10-25 19:11:47+00:00,0.5
2024,REG,ATL,8,00-0031583,DT,Grady Jarrett,Grady,Jarrett,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-25 17:57:06+00:00,1.0
2024,REG,ATL,8,00-0033051,DT,David Onyemata,David,Onyemata,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-25 17:57:15+00:00,1.0
2024,REG,ATL,8,00-0039048,G,Matthew Bergeron,Matthew,Bergeron,,,,Neck,,Full Participation in Practice,2024-10-25 17:56:22+00:00,1.0
2024,REG,ATL,8,00-0037587,LB,Nate Landman,Nate,Landman,,,,Shoulder,,Full Participation in Practice,2024-10-25 17:56:16+00:00,1.0
2024,REG,ATL,8,00-0032415,LB,Matt Judon,Matt,Judon,,,,Not injury related - resting player,,Limited Participation in Practice,2024-10-23 19:45:52+00:00,1.0
2024,REG,ATL,8,00-0031279,T,Jake Matthews,Jake,Matthews,,,,Not injury related - resting player,,Limited Participation in Practice,2024-10-25 17:56:43+00:00,1.0
2024,REG,ATL,8,00-0035235,T,Kaleb McGary,Kaleb,McGary,,,,Not injury related - resting player,,Limited Participation in Practice,2024-10-25 17:56:54+00:00,1.0
2024,REG,ATL,8,00-0038542,RB,Bijan Robinson,Bijan,Robinson,,,,Not injury related - resting player,,Limited Participation in Practice,2024-10-24 19:27:27+00:00,1.0
2024,REG,ATL,8,00-0039733,DE,Ruke Orhorhoro,Ruke,Orhorhoro,Ankle,,Out,,,"
    ",2024-10-27 19:28:55+00:00,0.0
2024,REG,ATL,8,00-0037810,LB,Troy Andersen,Troy,Andersen,Knee,,Out,Knee,,Limited Participation in Practice,2024-10-25 17:58:26+00:00,0.0
2024,REG,ATL,8,00-0032971,S,Justin Simmons,Justin,Simmons,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2024-10-25 17:58:12+00:00,0.1
2024,REG,ATL,8,00-0035630,G,Chris Lindstrom,Chris,Lindstrom,Knee,,Questionable,,,"
    ",2024-10-27 19:15:21+00:00,0.5
2024,REG,ATL,8,00-0032933,CB,Antonio Hamilton,Antonio,Hamilton,Back,,Questionable,Back,,Limited Participation in Practice,2024-10-25 17:57:38+00:00,0.5
2024,REG,ATL,8,00-0036833,C,Ryan Neuzil,Ryan,Neuzil,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-25 17:57:55+00:00,0.5
2024,REG,BAL,8,00-0036280,LB,Malik Harrison,Malik,Harrison,,,,Groin,,Full Participation in Practice,2024-10-25 19:13:37+00:00,1.0
2024,REG,BAL,8,00-0033503,CB,Arthur Maulet,Arthur,Maulet,,,,Knee,Hamstring,Full Participation in Practice,2024-10-25 19:13:37+00:00,1.0
2024,REG,BAL,8,00-0036081,DE,Broderick Washington,Broderick,Washington,,,,Knee,,Full Participation in Practice,2024-10-25 19:13:37+00:00,1.0
2024,REG,BAL,8,00-0032574,DT,Michael Pierce,Michael,Pierce,Calf,,Out,,,"
    ",2024-10-27 17:58:06+00:00,0.0
2024,REG,BAL,8,00-0031177,DE,Brent Urban,Brent,Urban,,,Out,,,"
    ",2024-10-27 17:30:59+00:00,0.0
2024,REG,BAL,8,00-0039796,RB,Rasheen Ali,Rasheen,Ali,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-25 19:16:19+00:00,0.0
2024,REG,BAL,8,00-0039234,CB,T.J. Tampa,T.J.,Tampa,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-25 19:16:12+00:00,0.0
2024,REG,BAL,8,00-0038454,RB,Keaton Mitchell,Keaton,Mitchell,Knee,,Out,Knee,,Limited Participation in Practice,2024-10-25 19:16:24+00:00,0.0
2024,REG,BAL,8,00-0033281,CB,Marlon Humphrey,Marlon,Humphrey,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2024-10-25 19:16:36+00:00,0.1
2024,REG,BAL,8,00-0038119,CB,Jalyn Armour-Davis,Jalyn,Armour-Davis,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2024-10-25 19:15:33+00:00,0.5
2024,REG,BAL,8,00-0039064,WR,Zay Flowers,Zay,Flowers,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-25 19:15:33+00:00,0.5
2024,REG,BAL,8,00-0037756,DT,Travis Jones,Travis,Jones,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-25 19:15:33+00:00,0.5
2024,REG,BAL,8,00-0039232,CB,Nate Wiggins,Nate,Wiggins,Shoulder,Illness,Questionable,Shoulder,Illness,Limited Participation in Practice,2024-10-25 19:15:33+00:00,0.5
2024,REG,BUF,8,00-0034857,QB,Josh Allen,Josh,Allen,,,,Left Hand,,Full Participation in Practice,2024-10-25 18:47:59+00:00,1.0
2024,REG,BUF,8,00-0036888,S,Damar Hamlin,Damar,Hamlin,,,,Ankle,,Full Participation in Practice,2024-10-25 18:47:59+00:00,1.0
2024,REG,BUF,8,00-0033555,WR,Mack Hollins,Mack,Hollins,,,,Shoulder,,Full Participation in Practice,2024-10-25 18:48:45+00:00,1.0
2024,REG,BUF,8,00-0034376,CB,Taron Johnson,Taron,Johnson,,,,Forearm,,Full Participation in Practice,2024-10-25 18:48:39+00:00,1.0
2024,REG,BUF,8,00-0038933,TE,Dalton Kincaid,Dalton,Kincaid,,,,Collarbone,,Full Participation in Practice,2024-10-25 18:48:34+00:00,1.0
2024,REG,BUF,8,00-0035689,TE,Dawson Knox,Dawson,Knox,,,,Ankle,,Full Participation in Practice,2024-10-25 18:48:26+00:00,1.0
2024,REG,BUF,8,00-0036590,TE,Quintin Morris,Quintin,Morris,,,,Shoulder,,Full Participation in Practice,2024-10-25 18:47:59+00:00,1.0
2024,REG,BUF,8,00-0033907,DE,Dawuane Smoot,Dawuane,Smoot,,,,Groin,,Full Participation in Practice,2024-10-25 18:48:20+00:00,1.0
2024,REG,BUF,8,00-0033869,QB,Mitchell Trubisky,Mitchell,Trubisky,,,,Knee,,Full Participation in Practice,2024-10-25 18:47:59+00:00,1.0
2024,REG,BUF,8,00-0038557,LB,Dorian Williams,Dorian,Williams,,,,Knee,,Full Participation in Practice,2024-10-25 18:47:59+00:00,1.0
2024,REG,BUF,8,00-0031054,DT,DaQuan Jones,DaQuan,Jones,,,,Foot,Oblique,Limited Participation in Practice,2024-10-25 18:48:55+00:00,1.0
2024,REG,BUF,8,00-0037254,LB,Terrel Bernard,Terrel,Bernard,Ankle,Pectoral,Out,Ankle,Pectoral,Did Not Participate In Practice,2024-10-25 18:49:29+00:00,0.0
2024,REG,BUF,8,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Pectoral,,Out,Pectoral,,Did Not Participate In Practice,2024-10-25 18:50:15+00:00,0.0
2024,REG,BUF,8,00-0039873,DT,DeWayne Carter,DeWayne,Carter,Wrist,,Out,Wrist,,Limited Participation in Practice,2024-10-25 18:49:46+00:00,0.0
2024,REG,BUF,8,00-0036297,RB,Darrynton Evans,Darrynton,Evans,Hamstring,,Doubtful,Hamstring,,Full Participation in Practice,2024-10-25 18:50:00+00:00,0.1
2024,REG,CAR,8,00-0034173,K,Eddy Pineiro,Eddy,Pineiro,,,,Not injury related - personal matter,,Did Not Participate In Practice,2024-10-25 19:07:10+00:00,1.0
2024,REG,CAR,8,00-0037429,RB,Raheem Blackshear,Raheem,Blackshear,,,,Shoulder,,Full Participation in Practice,2024-10-25 19:14:26+00:00,1.0
2024,REG,CAR,8,00-0036802,LB,Jon Rhattigan,Jon,Rhattigan,,,,kidney,,Full Participation in Practice,2024-10-25 19:15:02+00:00,1.0
2024,REG,CAR,8,00-0039356,TE,Ja'Tavion Sanders,Ja'Tavion,Sanders,,,,Groin,Wrist,Full Participation in Practice,2024-10-25 19:15:14+00:00,1.0
2024,REG,CAR,8,00-0036825,TE,Feleipe Franks,Feleipe,Franks,gameday concussion protocol evaluation,Concussion,Out,,,"
    ",2024-10-27 22:11:59+00:00,0.0
2024,REG,CAR,8,00-0038535,LB,D.J. Johnson,D.J.,Johnson,Ankle,,Out,,,"
    ",2024-10-27 22:11:23+00:00,0.0
2024,REG,CAR,8,00-0035216,WR,Diontae Johnson,Diontae,Johnson,Rib,,Out,Ribs,,Did Not Participate In Practice,2024-10-25 19:08:54+00:00,0.0
2024,REG,CAR,8,00-0038587,S,Jammie Robinson,Jammie,Robinson,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-25 19:09:12+00:00,0.0
2024,REG,CAR,8,00-0035669,S,Nick Scott,Nick,Scott,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-25 19:09:27+00:00,0.0
2024,REG,CAR,8,00-0030035,WR,Adam Thielen,Adam,Thielen,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-25 19:09:39+00:00,0.0
2024,REG,CAR,8,00-0036431,S,Jordan Fuller,Jordan,Fuller,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2024-10-25 19:12:45+00:00,0.0
2024,REG,CAR,8,00-0036335,LB,D.J. Wonnum,D.J.,Wonnum,Quadricep,,Out,Quadricep,,Limited Participation in Practice,2024-10-25 19:13:56+00:00,0.0
2024,REG,CAR,8,00-0027973,QB,Andy Dalton,Andy,Dalton,Right Thumb,,Doubtful,Right Thumb,,Did Not Participate In Practice,2024-10-25 19:08:39+00:00,0.1
2024,REG,CAR,8,00-0039344,RB,Jonathon Brooks,Jonathon,Brooks,Knee,,Doubtful,Knee,,Limited Participation in Practice,2024-10-25 19:12:20+00:00,0.1
2024,REG,CAR,8,00-0036166,CB,Dane Jackson,Dane,Jackson,Hamstring,,Doubtful,Hamstring,,Limited Participation in Practice,2024-10-25 19:12:56+00:00,0.1
2024,REG,CAR,8,00-0037229,T,Ikem Ekwonu,Ikem,Ekwonu,Ankle,,Questionable,,,"
    ",2024-10-27 23:17:43+00:00,0.5
2024,REG,CAR,8,00-0031364,LB,Jadeveon Clowney,Jadeveon,Clowney,Shoulder,,Questionable,Shin,,Full Participation in Practice,2024-10-25 19:15:54+00:00,0.5
2024,REG,CAR,8,00-0039402,DT,Jaden Crumedy,Jaden,Crumedy,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-10-25 19:16:07+00:00,0.5
2024,REG,CAR,8,00-0036037,S,Sam Franklin,Sam,Franklin,Foot,,Questionable,Foot,,Full Participation in Practice,2024-10-25 19:16:19+00:00,0.5
2024,REG,CAR,8,00-0037005,TE,Tommy Tremble,Tommy,Tremble,Back,,Questionable,Back,,Full Participation in Practice,2024-10-25 19:16:30+00:00,0.5
2024,REG,CAR,8,00-0038493,LB,Claudin Cherelus,Claudin,Cherelus,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-25 19:12:33+00:00,0.5
2024,REG,CAR,8,00-0034368,LB,Josey Jewell,Josey,Jewell,Hamstring,Groin,Questionable,Hamstring,Groin,Limited Participation in Practice,2024-10-25 19:13:11+00:00,0.5
2024,REG,CAR,8,00-0033284,T,Taylor Moton,Taylor,Moton,Elbow,,Questionable,Elbow,,Limited Participation in Practice,2024-10-25 19:13:21+00:00,0.5
2024,REG,CAR,8,00-0035084,T,Yosuah Nijman,Yosuah,Nijman,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-25 19:13:31+00:00,0.5
2024,REG,CAR,8,00-0032889,DE,A'Shawn Robinson,A'Shawn,Robinson,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-25 19:13:44+00:00,0.5
2024,REG,CHI,8,00-0034067,LS,Scott Daly,Scott,Daly,,,,Knee,,Full Participation in Practice,2024-10-25 18:53:20+00:00,1.0
2024,REG,CHI,8,00-0024243,TE,Marcedes Lewis,Marcedes,Lewis,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-25 18:53:37+00:00,1.0
2024,REG,CHI,8,00-0038937,DT,Zacch Pickens,Zacch,Pickens,,,,Groin,,Full Participation in Practice,2024-10-25 18:53:20+00:00,1.0
2024,REG,CHI,8,00-0038395,CB,Terell Smith,Terell,Smith,,,,Hip,,Full Participation in Practice,2024-10-25 18:53:20+00:00,1.0
2024,REG,CHI,8,00-0039071,CB,Tyrique Stevenson,Tyrique,Stevenson,,,,Calf,,Full Participation in Practice,2024-10-25 18:53:27+00:00,1.0
2024,REG,CHI,8,00-0038135,S,Jaquan Brisker,Jaquan,Brisker,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-25 18:53:55+00:00,0.0
2024,REG,CHI,8,00-0038111,CB,Kyler Gordon,Kyler,Gordon,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-25 18:54:30+00:00,0.0
2024,REG,CHI,8,00-0036905,T,Larry Borom,Larry,Borom,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-10-25 18:53:48+00:00,0.5
2024,REG,CHI,8,00-0035594,RB,Travis Homer,Travis,Homer,Finger,,Questionable,Finger,,Full Participation in Practice,2024-10-25 18:53:48+00:00,0.5
2024,REG,CHI,8,00-0034163,DE,Jake Martin,Jake,Martin,Toe,,Questionable,Toe,,Full Participation in Practice,2024-10-25 18:54:54+00:00,0.5
2024,REG,CIN,8,00-0036442,QB,Joe Burrow,Joe,Burrow,,,,Right Wrist,,Full Participation in Practice,2024-10-25 18:20:39+00:00,1.0
2024,REG,CIN,8,00-0033935,DE,Trey Hendrickson,Trey,Hendrickson,,,,Not injury related - personal matter,,Full Participation in Practice,2024-10-25 18:20:39+00:00,1.0
2024,REG,CIN,8,00-0039908,DT,Kris Jenkins,Kris,Jenkins,,,,Thumb,,Full Participation in Practice,2024-10-25 18:20:39+00:00,1.0
2024,REG,CIN,8,00-0036199,S,Geno Stone,Geno,Stone,,,,Shin,,Full Participation in Practice,2024-10-25 18:21:00+00:00,1.0
